no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,required_car_parking_space,lead_time,arrival_year,arrival_month,arrival_date,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,Booking_ID_encoded,type_of_meal_plan_encoded,room_type_reserved_encoded,market_segment_type_encoded,booking_status_encoded
2,1,1,3,0,29,2018,4,18,0,0,0,163.46,2,31602,1,0,4,1
2,0,0,5,0,140,2017,12,29,0,0,0,70.0,0,31603,0,0,3,1
1,0,0,3,0,166,2018,11,1,0,0,0,110.0,0,31604,0,0,3,0
3,0,1,2,1,172,2018,7,22,0,0,0,140.7,2,31605,0,3,4,0
1,0,0,1,0,0,2018,7,12,0,0,0,65.0,1,31606,0,0,2,1
1,1,1,1,0,61,2018,7,23,0,0,0,121.5,0,31607,0,0,4,0
2,0,1,2,0,95,2017,9,18,0,0,0,89.25,2,31608,0,0,4,1
2,0,1,2,0,81,2018,3,25,0,0,0,65.0,0,31609,0,0,3,1
2,0,2,5,0,210,2018,8,15,0,0,0,72.25,0,31610,0,0,3,1
2,0,2,5,0,19,2018,11,20,0,0,0,68.26,1,31611,0,0,4,1
1,0,2,5,0,11,2017,10,23,0,0,0,138.71,3,31612,0,3,4,1
2,0,1,2,0,161,2018,3,25,0,0,0,130.0,0,31613,1,0,3,0
1,0,0,3,0,71,2018,6,14,0,0,0,120.0,0,31614,0,0,3,1
2,0,1,2,0,161,2018,3,25,0,0,0,130.0,0,31615,1,0,3,0
2,0,1,2,0,418,2018,9,26,0,0,0,75.0,0,31616,0,0,3,0
1,0,2,1,0,34,2018,6,19,0,0,0,81.0,0,31617,0,0,3,0
2,0,0,5,0,29,2018,11,29,0,0,0,88.4,2,31618,0,0,4,1
1,0,0,1,0,0,2018,6,18,0,0,0,129.0,2,31619,3,0,4,1
1,0,0,3,0,95,2018,3,23,0,0,0,75.1,0,31620,3,0,4,1
2,0,2,1,0,181,2018,8,27,0,0,0,85.5,0,31621,3,0,4,0
2,0,0,4,0,68,2017,12,2,0,0,0,60.0,0,31622,0,3,3,1
2,0,1,4,0,75,2018,11,2,0,0,0,79.2,2,31623,3,0,4,1
2,0,1,3,0,210,2017,10,8,0,0,0,86.0,0,31624,1,0,3,0
2,0,2,1,0,179,2018,10,1,0,0,0,108.9,2,31625,0,0,4,0
1,0,0,2,0,292,2018,7,21,0,0,0,90.0,0,31626,1,0,3,1
2,0,2,1,0,87,2018,5,22,0,0,0,126.9,0,31627,0,0,4,0
2,0,2,2,0,20,2018,1,24,0,0,0,69.5,1,31628,3,0,4,1
2,0,0,2,0,317,2018,9,15,0,0,0,120.0,0,31629,0,0,3,0
1,0,0,3,0,28,2018,12,22,0,0,0,88.0,0,31630,3,0,4,0
2,0,1,4,0,41,2018,3,28,0,0,0,114.04,0,31631,0,3,4,1
1,0,2,5,0,76,2018,2,7,0,0,0,41.0,0,31632,0,0,3,1
2,0,2,2,0,166,2018,8,5,0,0,0,99.45,0,31633,0,0,4,0
2,0,2,2,0,98,2018,10,30,0,0,0,85.05,1,31634,0,0,4,1
2,0,2,0,0,103,2018,5,1,0,0,0,114.3,1,31635,0,0,4,0
2,0,0,1,1,103,2018,4,8,0,0,0,99.9,1,31636,0,0,4,1
2,0,1,3,0,22,2018,9,15,0,0,0,105.64,1,31637,0,3,4,1
2,0,1,2,0,193,2018,6,20,0,0,0,120.0,0,31638,0,0,3,0
3,0,0,1,0,55,2018,4,8,0,0,0,137.7,0,31639,0,3,4,0
1,0,0,2,0,3,2017,11,6,0,0,0,101.0,2,31640,0,0,4,1
2,0,1,2,0,161,2018,3,25,0,0,0,130.0,0,31641,1,0,3,0
1,0,0,2,0,74,2017,9,18,0,0,0,80.0,0,31642,1,0,3,1
2,0,0,1,0,15,2018,11,19,0,0,0,105.0,1,31643,0,0,4,1
1,0,0,1,1,7,2018,11,9,1,0,2,67.0,1,31644,0,0,2,1
2,0,0,2,0,64,2018,5,17,0,0,0,140.0,0,31645,0,0,2,0
3,0,0,2,0,24,2018,10,6,0,0,0,229.6,0,31646,1,4,4,0
2,0,2,3,0,290,2018,10,20,0,0,0,90.95,0,31647,0,0,4,0
2,0,0,2,0,263,2018,10,21,0,0,0,110.0,0,31648,0,0,3,0
2,0,2,1,0,116,2018,5,14,0,0,0,112.5,0,31649,0,0,4,1
3,0,0,2,0,17,2018,6,16,0,0,0,177.0,0,31650,0,3,4,0
2,0,0,4,0,166,2018,8,17,0,0,0,103.7,1,31651,0,0,4,0
1,0,0,2,0,181,2018,10,11,0,0,0,120.0,0,31652,0,0,3,0
2,0,0,4,0,255,2018,9,20,0,0,0,122.83,0,31653,0,3,4,0
2,0,1,3,0,20,2018,3,7,0,0,0,65.58,0,31654,0,0,3,1
2,0,0,1,0,0,2018,8,17,0,0,0,150.0,2,31655,0,0,4,1
2,0,2,0,0,25,2018,9,18,0,0,0,158.0,1,31656,0,0,4,1
2,0,0,2,0,39,2017,8,14,0,0,0,101.5,0,31657,1,0,3,1
2,0,0,0,0,36,2018,12,8,0,0,0,0.0,0,31658,0,0,4,1
2,0,0,3,0,36,2017,10,13,0,0,0,112.0,0,31659,1,0,3,1
2,0,0,4,0,49,2017,12,30,0,0,0,71.0,0,31660,0,0,3,1
2,0,1,2,0,63,2018,4,29,0,0,0,126.9,1,31661,0,0,4,1
2,2,2,3,0,59,2018,12,16,0,0,0,147.9,0,31662,0,5,4,0
2,0,0,1,0,63,2018,11,18,0,0,0,102.6,0,31663,0,3,4,0
2,0,0,2,0,30,2018,6,2,0,0,0,140.0,0,31664,0,0,3,1
1,0,1,1,0,0,2018,3,21,1,0,12,65.0,0,31665,0,0,2,1
2,0,0,1,0,41,2018,6,28,0,0,0,85.6,0,31666,0,0,3,1
1,0,0,1,0,9,2018,12,16,0,0,0,86.0,0,31667,0,0,4,1
1,0,0,2,0,32,2017,11,20,0,0,0,73.0,0,31668,0,0,3,1
1,0,0,2,0,4,2017,9,15,0,0,0,40.0,0,31669,0,0,2,1
2,0,1,1,0,275,2018,6,4,0,0,0,62.8,0,31670,0,0,3,0
2,0,0,3,0,15,2018,5,31,0,0,0,109.0,1,31671,3,0,4,1
2,1,1,4,0,69,2018,4,27,0,0,0,108.53,2,31672,0,3,4,1
2,2,2,2,0,15,2017,9,20,0,0,0,174.0,2,31673,0,5,4,1
2,1,0,2,0,155,2018,8,16,0,0,0,130.5,0,31674,0,0,4,0
2,0,1,3,0,83,2018,11,3,0,0,0,79.2,0,31675,3,0,4,0
2,0,0,3,0,304,2018,11,3,0,0,0,89.0,0,31676,0,0,3,0
2,0,2,1,0,32,2018,1,24,0,0,0,64.0,0,31677,0,0,2,1
1,0,1,1,0,3,2017,8,10,0,0,0,75.0,0,31678,0,0,3,1
3,0,1,3,0,85,2018,4,28,0,0,0,143.23,0,31679,0,3,4,0
3,0,2,2,0,165,2018,10,28,0,0,0,123.3,2,31680,0,3,4,0
2,0,0,1,0,29,2017,9,12,0,0,0,76.5,0,31681,0,0,3,1
2,0,1,0,0,78,2018,8,7,0,0,0,117.9,0,31682,0,0,4,0
2,0,0,1,0,8,2018,11,5,0,0,0,130.0,0,31683,0,0,3,1
2,0,0,2,0,83,2018,8,12,0,0,0,140.4,1,31684,0,3,4,0
2,0,1,1,0,19,2017,9,21,0,0,0,48.0,0,31685,0,0,3,0
2,0,2,3,0,98,2018,3,17,0,0,0,73.95,0,31686,0,0,4,1
2,0,0,2,0,265,2018,6,24,0,0,0,115.0,1,31687,1,0,3,0
1,0,0,2,0,188,2018,6,15,0,0,0,130.0,0,31688,0,0,3,0
1,0,0,3,0,198,2018,10,18,0,0,0,90.9,0,31689,0,0,4,0
2,0,0,2,0,40,2018,4,22,0,0,0,118.8,0,31690,0,3,4,0
3,0,1,1,0,6,2018,4,16,0,0,0,152.0,0,31691,0,3,4,0
1,0,0,1,0,0,2018,4,28,1,0,9,45.0,2,31692,0,0,3,1
1,0,2,4,0,69,2018,6,12,0,0,0,120.0,0,31693,0,0,3,0
2,0,1,2,0,199,2018,11,4,0,0,0,68.0,1,31694,0,0,3,1
2,0,0,2,0,39,2017,8,14,0,0,0,101.5,0,31695,1,0,3,1
2,0,0,2,0,31,2018,4,15,0,0,0,103.5,0,31696,3,0,4,0
2,0,2,2,0,13,2018,4,2,0,0,0,120.0,0,31697,0,0,4,0
1,0,1,2,0,6,2018,2,15,0,0,0,63.0,0,31698,0,0,3,1
1,0,0,2,0,292,2018,7,21,0,0,0,90.0,0,31699,1,0,3,1
2,1,2,3,0,38,2018,5,6,0,0,0,149.68,0,31700,1,0,4,0
1,0,0,3,1,7,2018,8,23,0,0,0,67.0,1,31701,0,0,2,1
2,0,0,5,0,163,2018,8,23,0,0,0,84.15,0,31702,3,0,4,0
2,0,1,4,1,6,2018,3,14,0,0,0,118.0,1,31703,0,0,4,1
2,0,2,3,0,152,2018,8,25,0,0,0,96.3,0,31704,0,0,4,0
2,0,0,4,0,61,2018,5,11,0,0,0,92.28,0,31705,0,0,4,0
2,0,0,4,0,0,2018,12,7,0,0,0,108.88,2,31706,0,3,4,1
2,0,2,0,0,61,2017,10,4,0,0,0,91.0,0,31707,0,0,3,1
2,0,1,0,0,42,2018,10,10,0,0,0,126.0,1,31708,0,0,4,0
2,0,0,4,0,22,2017,12,8,0,0,0,43.5,0,31709,0,0,3,1
2,0,2,0,0,84,2018,11,20,0,0,0,71.28,0,31710,3,0,4,0
2,0,0,1,0,41,2018,4,21,0,0,0,81.08,0,31711,0,0,4,0
2,0,0,1,0,1,2018,7,20,0,0,0,111.0,0,31712,0,0,4,1
2,0,2,3,0,62,2017,9,20,0,0,0,68.72,0,31713,0,0,4,1
1,0,0,2,0,65,2017,10,2,0,0,0,100.0,0,31714,0,0,3,1
3,0,2,1,0,116,2018,8,6,0,0,0,86.36,0,31715,0,0,3,0
1,0,0,1,0,18,2018,5,13,0,0,0,135.0,0,31716,0,0,4,0
2,0,2,2,0,41,2018,6,19,0,0,0,108.45,1,31717,0,0,4,1
3,0,1,1,0,93,2018,12,10,0,0,0,92.65,0,31718,0,0,3,1
2,1,2,4,0,132,2018,7,14,0,0,0,114.75,0,31719,0,0,4,0
2,0,0,2,0,9,2018,8,26,0,0,0,137.0,0,31720,3,0,4,1
2,2,0,1,0,88,2018,11,26,0,0,0,156.6,1,31721,0,5,4,0
2,0,2,2,0,111,2018,6,17,0,0,0,129.65,1,31722,0,0,4,1
2,0,0,3,0,143,2018,8,25,0,0,0,100.0,0,31723,0,0,3,1
2,0,1,1,0,35,2018,2,15,0,0,0,69.53,0,31724,0,1,4,1
2,0,1,3,0,212,2018,5,30,0,0,0,84.31,0,31725,0,0,4,0
1,0,2,1,0,1,2018,2,28,0,0,0,60.0,0,31726,0,0,3,0
1,0,0,1,0,2,2018,3,2,0,0,0,55.0,0,31727,0,0,3,1
2,0,0,1,0,37,2018,5,21,0,0,0,108.11,1,31728,0,3,4,1
2,0,2,5,0,64,2018,9,1,0,0,0,98.1,3,31729,0,0,4,1
2,0,1,3,0,191,2018,8,8,0,0,0,131.75,2,31730,1,0,4,0
2,0,0,3,0,20,2018,11,24,0,0,0,104.0,2,31731,0,0,4,1
1,0,0,1,0,22,2017,11,17,0,0,0,62.0,1,31732,0,0,2,1
2,0,1,0,0,258,2018,10,16,0,0,0,110.0,0,31733,0,0,3,0
2,0,0,2,0,301,2018,11,18,0,0,0,52.0,0,31734,0,0,3,0
2,0,0,2,0,137,2018,11,15,0,0,0,90.0,1,31735,0,0,4,0
1,0,1,0,0,0,2018,5,30,1,0,5,65.0,0,31736,0,0,2,1
2,0,0,3,0,260,2018,9,22,0,0,0,113.4,0,31737,3,0,4,0
2,0,1,2,0,21,2018,10,3,0,0,0,99.33,1,31738,3,0,4,1
2,0,0,2,0,3,2018,4,15,0,0,0,146.0,0,31739,0,3,4,0
2,0,0,2,0,80,2017,10,9,0,0,0,136.0,0,31740,1,3,3,1
2,0,1,3,0,76,2018,2,11,0,0,0,51.09,0,31741,3,0,4,1
2,0,2,1,0,34,2018,9,25,0,0,0,82.23,1,31742,3,0,4,1
2,0,0,2,0,273,2017,7,17,0,0,0,109.0,0,31743,1,0,3,0
1,0,1,2,0,10,2017,8,21,0,0,0,80.0,2,31744,0,0,4,1
2,0,0,3,0,89,2017,7,9,0,0,0,76.5,1,31745,0,0,4,0
2,0,0,1,0,0,2018,12,10,0,0,0,133.0,0,31746,0,3,4,1
1,0,0,1,0,1,2018,4,7,0,0,0,89.0,1,31747,3,0,4,1
2,0,0,1,0,100,2018,11,12,0,0,0,79.2,1,31748,3,0,4,1
2,0,0,1,0,103,2018,4,21,0,0,0,76.5,0,31749,3,0,4,0
2,0,0,3,0,157,2018,5,5,0,0,0,127.0,0,31750,0,3,4,0
2,0,1,3,0,121,2018,8,15,0,0,0,125.55,1,31751,0,3,4,1
1,0,0,3,0,37,2018,10,13,0,0,0,95.0,0,31752,0,0,3,1
2,0,0,4,0,57,2018,3,30,0,0,0,85.85,1,31753,0,0,4,1
1,0,1,1,0,0,2017,10,19,0,0,0,89.0,1,31754,0,3,4,1
2,0,0,3,0,73,2017,11,26,0,0,0,38.67,0,31755,0,0,3,1
1,0,0,2,0,181,2018,10,11,0,0,0,120.0,0,31756,0,0,3,0
1,0,1,1,0,92,2018,4,4,0,0,0,81.9,1,31757,0,0,4,0
2,0,0,1,0,23,2018,2,13,0,0,0,91.0,1,31758,0,0,4,1
2,0,1,3,0,1,2017,8,10,0,0,0,105.0,0,31759,0,0,4,1
2,0,1,2,0,159,2018,8,8,0,0,0,114.3,0,31760,0,0,4,0
2,0,0,3,0,1,2018,6,2,0,0,0,120.0,1,31761,0,0,4,1
2,0,0,2,0,102,2017,10,16,0,0,0,101.5,0,31762,1,0,3,0
2,0,0,2,0,19,2018,9,23,0,0,0,139.13,1,31763,0,0,4,1
2,0,0,1,0,100,2017,10,16,0,0,0,108.0,0,31764,1,0,3,0
2,0,1,0,0,0,2017,11,30,0,0,0,75.0,0,31765,0,0,4,1
2,0,0,2,0,0,2018,6,22,0,0,0,113.0,1,31766,3,0,4,1
2,0,1,0,0,25,2017,12,14,0,0,0,70.0,0,31767,0,0,3,1
2,0,1,2,0,249,2018,10,28,0,0,0,96.3,0,31768,0,0,4,0
1,0,0,2,0,192,2018,6,24,0,0,0,95.0,0,31769,0,0,3,1
2,0,4,10,0,232,2018,8,29,0,0,0,104.13,1,31770,0,3,4,0
1,0,0,1,0,33,2018,8,26,0,0,0,149.4,0,31771,0,3,4,0
2,0,1,0,0,3,2018,5,2,1,3,29,75.0,0,31772,0,0,2,1
1,0,1,1,0,10,2018,7,4,0,0,0,137.7,0,31773,0,0,2,1
2,0,0,1,0,92,2018,11,11,0,0,0,90.0,0,31774,0,0,3,1
1,0,0,1,1,1,2017,12,16,0,0,0,90.0,0,31775,0,0,4,1
2,0,1,3,0,85,2018,10,6,0,0,0,85.0,1,31776,0,0,3,1
2,0,2,2,0,115,2018,12,18,0,0,0,88.4,2,31777,0,0,4,1
2,0,0,4,0,20,2017,9,2,0,0,0,80.85,2,31778,0,0,4,1
2,0,2,1,0,138,2017,8,22,0,0,0,94.5,0,31779,1,0,3,1
2,2,2,4,0,98,2018,4,23,0,0,0,167.45,0,31780,0,5,4,0
2,0,1,1,0,60,2017,9,21,0,0,0,65.0,0,31781,0,0,3,1
2,0,1,3,0,194,2018,9,1,0,0,0,102.85,0,31782,0,0,4,0
1,0,1,0,0,10,2018,8,21,0,0,0,134.0,0,31783,0,0,4,0
2,0,0,2,0,4,2018,3,18,0,0,0,87.01,1,31784,3,0,4,1
2,0,0,3,0,19,2018,12,8,0,0,0,108.67,0,31785,0,0,4,1
1,0,0,1,0,112,2018,6,2,0,0,0,90.0,0,31786,0,0,3,1
2,0,0,2,0,4,2017,8,11,0,0,0,75.0,0,31787,0,0,2,1
2,0,0,3,0,213,2018,6,7,0,0,0,130.0,0,31788,0,0,3,0
2,0,2,3,0,36,2018,9,24,0,0,0,139.14,0,31789,0,3,4,0
2,0,0,3,0,271,2018,9,21,0,0,0,101.33,1,31790,0,0,3,0
2,0,1,1,0,7,2018,6,4,0,0,0,119.0,0,31791,3,0,4,1
2,0,0,1,0,1,2018,9,3,0,0,0,149.0,1,31792,3,0,4,1
1,0,0,2,0,1,2017,9,29,0,0,0,85.0,0,31793,0,0,2,1
1,0,2,2,0,115,2018,2,27,0,0,0,61.0,0,31794,0,0,3,0
2,0,2,0,0,275,2018,4,17,0,0,0,110.0,0,31795,1,0,3,0
2,0,2,1,0,96,2017,7,11,0,0,0,94.5,0,31796,1,0,3,0
2,0,1,2,0,25,2018,5,30,0,0,0,123.0,0,31797,0,0,4,0
2,0,2,4,0,81,2018,10,21,0,0,0,123.0,2,31798,0,3,4,0
1,0,0,1,0,14,2017,10,15,0,0,0,100.0,0,31799,0,0,3,1
2,2,0,2,0,146,2018,8,11,0,0,0,186.3,0,31800,0,5,4,1
2,0,2,1,0,96,2017,7,11,0,0,0,94.5,0,31801,1,0,3,0
2,2,1,4,0,41,2018,2,22,0,0,0,139.5,0,31802,0,1,4,1
2,2,1,1,0,133,2018,8,8,0,0,0,186.3,1,31803,0,5,4,1
2,0,0,2,0,263,2018,10,21,0,0,0,110.0,0,31804,0,0,3,0
2,0,2,0,0,275,2018,4,17,0,0,0,110.0,0,31805,1,0,3,0
2,0,2,1,0,19,2017,12,5,0,0,0,69.0,2,31806,0,0,4,1
2,1,1,2,0,156,2018,7,25,0,0,0,121.5,0,31807,0,0,4,0
2,0,0,2,0,53,2018,5,31,0,0,0,116.1,0,31808,3,0,4,0
2,0,0,1,0,39,2018,12,27,0,0,0,74.8,2,31809,3,0,4,1
2,0,0,2,0,17,2018,3,17,0,0,0,80.0,1,31810,0,0,2,1
1,0,1,1,0,82,2018,5,2,0,0,0,80.0,1,31811,0,0,3,1
1,0,0,3,0,47,2018,9,13,0,0,0,120.0,0,31812,0,3,3,1
2,0,1,0,0,83,2018,9,4,0,0,0,101.15,1,31813,0,4,3,1
0,2,0,3,0,85,2018,7,26,0,0,0,106.54,1,31814,0,1,4,1
2,0,0,2,0,4,2018,4,7,0,0,0,101.0,1,31815,0,0,4,1
2,0,0,1,0,0,2017,9,25,0,0,0,180.0,0,31816,0,3,4,1
1,0,0,2,0,12,2018,1,19,0,0,0,71.0,0,31817,0,0,3,1
3,1,0,3,0,2,2018,10,19,0,0,0,198.28,1,31818,0,5,4,1
2,0,0,2,0,0,2017,10,15,0,0,0,136.0,1,31819,0,3,4,1
2,0,2,1,0,55,2017,11,22,0,0,0,60.0,0,31820,0,3,3,1
2,0,2,1,0,138,2017,8,22,0,0,0,94.5,0,31821,1,0,3,0
1,0,2,1,0,116,2018,2,28,0,0,0,76.0,0,31822,0,0,3,1
2,0,2,2,0,179,2018,7,17,0,0,0,90.95,1,31823,0,0,4,1
2,0,0,2,0,292,2018,7,21,0,0,0,115.0,0,31824,1,0,3,0
2,0,2,2,0,41,2018,11,12,0,0,0,93.93,2,31825,0,0,4,1
1,0,0,1,0,10,2018,11,10,0,0,0,120.0,0,31826,0,0,4,0
2,0,0,1,0,251,2018,9,3,0,0,0,96.3,1,31827,0,0,4,0
2,0,0,1,0,0,2018,5,19,0,0,0,168.3,0,31828,3,0,4,1
2,0,1,0,0,7,2017,12,20,0,0,0,77.25,0,31829,0,1,4,1
2,0,2,1,0,20,2017,12,27,0,0,0,58.0,0,31830,0,0,3,1
3,0,0,5,0,249,2018,12,27,0,0,0,184.65,0,31831,0,0,3,1
2,0,1,3,0,89,2018,4,7,0,0,0,63.49,1,31832,0,0,4,1
2,0,2,2,0,147,2018,5,22,0,0,0,99.45,1,31833,0,0,4,1
2,0,2,1,0,222,2018,9,3,0,0,0,99.6,1,31834,0,0,4,1
2,0,2,3,0,5,2018,4,21,0,0,0,125.0,1,31835,0,0,4,1
2,0,2,5,0,164,2018,10,4,0,0,0,82.28,0,31836,0,0,3,1
1,0,0,1,0,8,2018,3,2,0,0,0,86.0,0,31837,0,0,4,1
2,0,2,2,0,7,2018,10,28,0,0,0,100.1,1,31838,3,0,4,1
2,0,2,1,0,24,2018,11,13,0,0,0,80.0,0,31839,0,0,3,1
2,0,0,1,0,52,2018,3,5,0,0,0,78.3,0,31840,0,0,4,0
1,0,0,3,0,1,2018,11,17,0,0,0,95.0,2,31841,3,0,4,1
1,0,1,2,0,37,2018,4,29,0,0,0,121.5,1,31842,0,0,4,1
2,1,0,1,0,54,2018,10,25,0,0,0,123.3,2,31843,0,0,4,1
2,0,0,1,0,0,2018,1,14,0,0,0,72.8,0,31844,0,0,4,1
3,0,1,0,0,119,2018,9,19,0,0,0,162.0,1,31845,0,3,4,1
2,0,0,3,0,60,2018,6,21,0,0,0,75.48,0,31846,0,0,3,1
2,0,0,2,0,53,2018,6,30,0,0,0,119.7,1,31847,0,0,4,1
2,0,0,2,0,37,2018,6,17,0,0,0,96.3,0,31848,0,3,3,1
2,0,2,0,0,146,2018,4,24,0,0,0,95.0,0,31849,0,0,3,0
2,0,0,2,0,265,2018,6,24,0,0,0,115.0,1,31850,1,0,3,0
2,0,0,3,0,8,2017,9,3,0,0,0,117.67,2,31851,0,0,4,1
2,2,0,1,0,0,2018,8,17,0,0,0,230.0,1,31852,0,5,4,1
2,0,0,3,0,73,2018,3,17,0,0,0,84.3,1,31853,0,0,4,0
2,0,2,6,0,196,2018,9,3,0,0,0,121.98,0,31854,0,3,4,0
2,0,0,3,0,73,2018,4,28,0,0,0,105.9,0,31855,3,0,4,1
2,0,1,2,0,302,2018,9,16,0,0,0,100.0,0,31856,0,0,3,0
1,0,2,2,0,169,2018,4,22,0,0,0,63.5,0,31857,0,0,3,1
2,0,1,5,0,41,2018,12,27,0,0,0,70.0,0,31858,0,0,3,1
2,0,0,2,0,10,2017,11,6,0,0,0,83.0,1,31859,3,0,4,1
1,0,2,1,0,11,2017,12,13,0,0,0,62.37,1,31860,0,0,4,1
2,2,1,2,0,10,2017,8,21,0,0,0,153.0,2,31861,0,5,4,1
2,0,1,2,0,12,2018,4,29,0,0,0,122.33,0,31862,3,0,4,0
2,0,1,2,0,121,2018,6,24,0,0,0,90.0,0,31863,0,0,3,0
1,0,2,7,0,161,2018,6,28,0,0,0,63.42,1,31864,0,0,4,1
1,0,1,2,0,180,2018,10,10,0,0,0,120.0,0,31865,0,0,3,0
2,0,2,1,0,23,2018,1,2,0,0,0,109.0,1,31866,1,0,3,1
1,0,0,2,0,188,2018,6,15,0,0,0,130.0,0,31867,0,0,3,0
2,0,2,1,0,10,2018,1,2,0,0,0,83.58,0,31868,0,1,4,1
1,0,2,5,0,163,2018,4,9,0,0,0,73.37,1,31869,0,0,4,1
1,0,0,3,0,50,2017,12,31,0,0,0,65.67,0,31870,0,0,3,1
1,0,2,2,0,115,2018,2,27,0,0,0,76.0,0,31871,0,0,3,1
2,0,0,2,0,377,2018,10,14,0,0,0,115.0,1,31872,1,0,3,0
2,0,1,1,0,111,2018,5,21,0,0,0,140.4,1,31873,0,3,4,0
1,0,0,3,0,151,2018,1,19,0,0,0,80.0,0,31874,0,0,3,1
2,0,2,5,0,128,2018,2,5,0,0,0,43.43,1,31875,0,0,3,1
2,0,1,2,0,171,2018,9,16,0,0,0,126.9,0,31876,0,0,4,0
3,0,0,3,1,75,2018,4,7,0,0,0,128.7,2,31877,0,0,4,1
2,0,2,1,0,166,2018,7,30,0,0,0,81.25,0,31878,0,0,3,1
1,0,0,2,0,2,2018,5,24,0,0,0,136.85,1,31879,0,0,4,1
1,0,0,1,0,59,2018,1,28,0,0,0,81.0,0,31880,0,0,3,1
2,0,2,0,0,149,2018,8,28,0,0,0,85.5,0,31881,3,0,4,0
2,0,2,2,0,145,2018,7,30,0,0,0,116.45,1,31882,0,3,4,1
2,0,2,0,0,34,2017,10,11,0,0,0,103.05,2,31883,0,0,4,1
2,0,0,2,0,10,2018,2,2,0,0,0,92.0,0,31884,0,0,4,1
2,0,0,2,0,126,2018,9,6,0,0,0,89.24,0,31885,0,0,3,1
2,0,0,3,0,213,2018,6,7,0,0,0,130.0,0,31886,0,0,3,0
2,0,1,0,0,120,2018,10,31,0,0,0,104.4,0,31887,0,3,4,1
2,0,0,4,0,56,2018,10,5,0,0,0,123.84,0,31888,0,4,4,1
1,0,2,1,0,1,2018,2,28,0,0,0,60.0,0,31889,0,0,3,0
2,0,1,3,0,60,2017,10,12,0,0,0,65.0,1,31890,0,0,3,1
3,0,1,3,0,141,2018,8,22,0,0,0,135.45,0,31891,0,3,4,1
2,0,2,4,0,156,2018,6,5,0,0,0,116.82,1,31892,0,3,4,0
1,0,2,1,0,116,2018,2,28,0,0,0,61.0,0,31893,0,0,3,0
1,0,0,1,0,14,2018,11,11,0,0,0,152.0,2,31894,0,0,4,1
2,0,0,2,0,286,2018,9,16,0,0,0,117.0,1,31895,1,0,3,0
2,0,0,2,0,39,2017,8,14,0,0,0,101.5,0,31896,1,0,3,1
2,0,2,3,0,76,2018,11,6,0,0,0,153.72,1,31897,3,0,4,1
1,0,0,3,0,39,2018,6,21,0,0,0,94.5,1,31898,0,0,4,1
2,0,1,2,0,127,2018,7,29,0,0,0,81.25,0,31899,0,0,3,1
1,0,2,1,0,2,2018,12,17,0,0,0,65.0,1,31900,0,0,2,1
3,0,0,2,1,72,2018,7,27,0,0,0,146.7,1,31901,0,3,4,1
1,0,1,1,0,1,2018,2,15,0,0,0,85.0,0,31902,0,0,4,1
1,0,2,3,0,186,2018,4,24,0,0,0,68.55,0,31903,0,0,4,0
2,0,1,2,0,290,2018,6,17,0,0,0,72.0,1,31904,0,0,3,1
1,0,0,3,0,214,2018,8,16,0,0,0,90.9,0,31905,0,0,4,0
2,0,0,2,0,85,2018,9,29,0,0,0,129.73,0,31906,0,0,2,1
2,0,2,5,0,127,2018,6,29,0,0,0,81.96,1,31907,3,0,4,1
2,0,0,3,0,62,2018,11,22,0,0,0,93.6,2,31908,0,0,4,1
2,0,0,2,0,14,2017,8,18,0,0,0,80.0,1,31909,3,0,4,1
1,0,0,3,0,18,2018,6,21,0,0,0,90.0,0,31910,0,0,2,1
2,0,0,3,0,15,2017,9,8,0,0,0,84.0,1,31911,0,0,3,1
2,0,0,3,0,36,2018,10,25,0,0,0,85.0,0,31912,0,0,3,1
2,0,0,1,0,83,2017,9,30,0,0,0,112.2,0,31913,1,0,3,1
3,0,1,2,0,53,2018,5,27,0,0,0,159.3,0,31914,0,3,4,0
1,0,0,1,0,99,2018,2,19,0,0,0,81.0,0,31915,0,0,2,1
2,0,1,4,1,98,2018,5,4,0,0,0,141.6,1,31916,0,3,4,1
2,0,1,3,0,127,2018,4,28,0,0,0,90.0,0,31917,0,0,3,1
2,0,1,0,0,29,2018,5,29,0,0,0,109.0,2,31918,3,0,4,1
2,0,1,3,0,119,2018,4,4,0,0,0,71.0,1,31919,0,0,3,1
2,0,0,3,0,64,2018,11,22,0,0,0,93.6,1,31920,0,0,4,0
2,0,2,2,0,111,2018,6,26,0,0,0,99.45,1,31921,0,0,4,1
1,0,1,1,0,6,2018,4,11,0,0,0,88.0,0,31922,0,0,3,1
2,0,1,1,0,301,2018,7,30,0,0,0,115.0,1,31923,1,0,3,0
2,0,2,1,0,179,2018,10,1,0,0,0,108.9,2,31924,0,0,4,0
2,0,0,2,0,122,2018,4,15,0,0,0,85.0,0,31925,0,0,3,0
2,0,0,2,0,96,2018,8,26,0,0,0,131.4,0,31926,0,3,4,0
1,0,0,1,1,0,2017,11,12,0,0,0,79.0,1,31927,0,0,4,1
2,0,1,0,0,20,2018,1,10,0,0,0,76.0,0,31928,0,0,2,1
3,0,0,3,0,55,2018,9,20,0,0,0,168.3,0,31929,0,3,4,0
2,0,0,1,0,2,2018,6,28,0,0,0,139.0,0,31930,0,0,4,0
